log10(E (MeV)),log10(sigma (barn))
-3.386530664,1.356006247
-3.386525952,1.356117738
-3.386519627,1.356163413
-3.386502069,1.355994078
-3.386490678,1.355704456
-3.386474026,1.354845058
-3.386455826,1.353603769
-3.386445241,1.352597235
-3.386422137,1.350021777
-3.386414942,1.349031746
-3.386411909,1.348568476
-3.386384645,1.344089852
-3.386383129,1.343819
-3.386352834,1.337653722
-3.386348285,1.336661744
-3.386313283,1.328168297
-3.38630125,1.325061243
-3.386292089,1.322503871
-3.386267187,1.315211409
-3.386254769,1.311409742
-3.386193877,1.291275498
-3.386178172,1.28574631
-3.386133671,1.269412741
-3.386094398,1.254742367
-3.386059061,1.241406159
-3.386058255,1.241083626
-3.386055483,1.240011439
-3.386028305,1.22971424
-3.386001485,1.219560794
-3.38599839,1.218406694
-3.385977373,1.210714182
-3.385960612,1.204615312
-3.385955294,1.202733404
-3.385933215,1.195020077
-3.38591971,1.190357391
-3.385911138,1.18749455
-3.385903371,1.18495766
-3.385889061,1.180142426
-3.385878845,1.17676216
-3.385866987,1.173009163
-3.385844912,1.166133111
-3.385837952,1.164007514
-3.38582284,1.159575915
-3.385810853,1.156128706
-3.385802734,1.153887881
-3.385784593,1.148968197
-3.385783723,1.148732646
-3.385766486,1.144348035
-3.385756595,1.14188335
-3.385748348,1.139925881
-3.385730242,1.135714153
-3.385729501,1.135547054
-3.385712106,1.13182335
-3.385702376,1.129786953
-3.385693969,1.128141233
-3.385675866,1.124677582
-3.385675254,1.124568321
-3.385657731,1.121549734
-3.385648165,1.119945889
-3.385639598,1.118636281
-3.385621497,1.115944341
-3.385621046,1.115881487
-3.385603364,1.11359531
-3.385594186,1.112447977
-3.385585264,1.111464152
-3.385567295,1.109566331
-3.385567134,1.109550234
-3.385549004,1.107980193
-3.385540438,1.107272938
-3.385530907,1.106626028
-3.385513583,1.105524831
-3.38551149,1.105423351
-3.385491623,1.104532826
-3.385486697,1.104333203
-3.385472498,1.103956415
-3.385459846,1.103669411
-3.385453374,1.10361105
-3.385432995,1.103519285
-3.385424722,1.103589393
-3.385422662,1.103617242
-3.385406115,1.103985539
-3.385396039,1.104336516
-3.385377208,1.105077344
-3.38536739,1.105578985
-3.385348271,1.106637579
-3.385331952,1.107715764
-3.385317275,1.108738842
-3.385299316,1.110191391
-3.385270803,1.112580806
-3.385250368,1.11447407
-3.385224335,1.116922626
-3.385184694,1.120726927
-3.385135115,1.126030309
-3.385125207,1.127048239
-3.385085574,1.130704594
-3.385077307,1.131421262
-3.385040959,1.134067755
-3.385032726,1.134618862
-3.385003007,1.136146285
-3.384998022,1.136371121
-3.384969979,1.137229471
-3.384966667,1.137311408
-3.384947661,1.137524599
-3.384942097,1.137596388
-3.384940232,1.137593003
-3.384908881,1.137339107
-3.384905568,1.137258347
-3.384892353,1.13687229
-3.384879332,1.136424607
-3.3848548,1.135167012
-3.384843676,1.134516598
-3.384821365,1.132835005
-3.384811463,1.132027043
-3.38479166,1.130122135
-3.38478176,1.129113135
-3.384758648,1.126420278
-3.384742158,1.124395833
-3.384719049,1.121252085
-3.384707479,1.119609748
-3.384669524,1.113808199
-3.384669524,1.113808132
-3.384666245,1.113246419
-3.384603551,1.102055884
-3.384557348,1.093582905
-3.384521044,1.087092813
-3.384517767,1.08650953
-3.384491361,1.082042487
-3.384473757,1.079194166
-3.384464988,1.077803108
-3.384442214,1.07413251
-3.38443958,1.073718021
-3.384414206,1.069973808
-3.384410674,1.06949601
-3.384388802,1.066612726
-3.384378589,1.065395689
-3.384363431,1.063657926
-3.384345929,1.061892469
-3.384338061,1.061134747
-3.38431889,1.059536155
-3.38431356,1.05915392
-3.384297537,1.058082705
-3.384281483,1.057207152
-3.38427824,1.057043042
-3.384260998,1.056369005
-3.384253582,1.056156153
-3.38424379,1.055919371
-3.384226581,1.055682957
-3.384217978,1.055662327
-3.384206099,1.055681391
-3.384194222,1.055855946
-3.384182344,1.056074327
-3.38415859,1.056836959
-3.38415859,1.056836959
-3.38413487,1.058010323
-3.384122994,1.058745819
-3.384112306,1.059444018
-3.384090931,1.061084719
-3.384087368,1.061396568
-3.384069589,1.063013357
-3.384039904,1.066085151
-3.38403753,1.066336587
-3.38403278,1.066905257
-3.384011408,1.069478246
-3.384004285,1.070418991
-3.383985322,1.072960882
-3.38395683,1.077145286
-3.383949707,1.078201169
-3.383917657,1.083409874
-3.383907006,1.085290685
-3.383885641,1.08908083
-3.383850035,1.095899364
-3.383840572,1.097848395
-3.383822194,1.101662956
-3.383799902,1.10653765
-3.383785887,1.109806095
-3.383767158,1.11418689
-3.383739097,1.121202578
-3.383729734,1.123692098
-3.383711006,1.128693126
-3.383692313,1.134011202
-3.383682949,1.136677262
-3.383654895,1.145169577
-3.383626841,1.154224949
-3.383617479,1.157417719
-3.383599303,1.163637019
-3.383575549,1.172190447
-3.38357042,1.174042471
-3.383540385,1.185541872
-3.383539391,1.185918833
-3.383535223,1.187534172
-3.383504102,1.200317066
-3.383502018,1.201208698
-3.383472949,1.213644414
-3.383460515,1.21920565
-3.383431448,1.232046024
-3.383419015,1.237766232
-3.383414849,1.239673787
-3.383389951,1.251189339
-3.383377487,1.257125157
-3.383331863,1.27839182
-3.383323565,1.282239915
-3.383290343,1.297413593
-3.383223972,1.326996367
-3.383223972,1.326996653
-3.3831742,1.346962789
-3.38315761,1.352954991
-3.383149316,1.356004085
-3.383132696,1.361985844
-3.383091227,1.375185133
-3.383076723,1.379152119
-3.383055462,1.384817071
-3.383029017,1.390703422
-3.3830197,1.392729269
-3.382995849,1.397011886
-3.38296102,1.401847789
-3.382960188,1.401960643
-3.382957723,1.402296314
-3.38292725,1.405068788
-3.382901516,1.406493342
-3.38287044,1.407151849
-3.382854886,1.406873335
-3.382831076,1.406547419
-3.382815523,1.405850604
-3.382807236,1.405415213
-3.382806724,1.405373274
-3.382774597,1.402967581
-3.382759559,1.401948629
-3.382742474,1.400280738
-3.382722286,1.398484759
-3.382714,1.39770122
-3.38268911,1.395585529
-3.382676699,1.394656434
-3.382664254,1.393710296
-3.3826394,1.392113904
-3.382614546,1.390848204
-3.382614546,1.390848169
-3.382589695,1.390698334
-3.38256897,1.390901951
-3.382564845,1.391100214
-3.382539995,1.392702228
-3.382531712,1.393371871
-3.382517194,1.395163725
-3.382496506,1.398025852
-3.382494427,1.398344548
-3.382479366,1.40115675
-3.382477863,1.401486168
-3.382470669,1.403095458
-3.382449278,1.408261883
-3.382439751,1.410939149
-3.382419193,1.41705472
-3.382408834,1.420528111
-3.382389109,1.427399095
-3.382377921,1.431709421
-3.382373893,1.433316908
-3.382355192,1.440932889
-3.382331985,1.45114929
-3.382317474,1.457608811
-3.382298616,1.466481075
-3.382285543,1.472665223
-3.382246393,1.49166292
-3.382228976,1.500176062
-3.38221156,1.50870281
-3.382168039,1.528771676
-3.382141935,1.539921033
-3.382131774,1.544241628
-3.382118739,1.549453493
-3.382095546,1.558069772
-3.38207232,1.565996256
-3.382066539,1.567803845
-3.382038971,1.575693007
-3.382034627,1.576832252
-3.382014311,1.581493347
-3.381991698,1.586069882
-3.381980679,1.587903875
-3.381953659,1.591665911
-3.381950881,1.591999216
-3.381944206,1.592579964
-3.381937277,1.593129338
-3.381911953,1.594585995
-3.381903076,1.594824508
-3.38187638,1.594885399
-3.381871942,1.594803068
-3.381869707,1.594741912
-3.381847452,1.593485387
-3.381818558,1.591216695
-3.381811884,1.590526818
-3.381805212,1.589689874
-3.381770414,1.584939692
-3.381728406,1.578362743
-3.381727991,1.578294021
-3.381723745,1.577542189
-3.38171982,1.576856519
-3.381666773,1.567287159
-3.381647784,1.563737694
-3.381647784,1.563737647
-3.381597905,1.555237452
-3.381588427,1.553846826
-3.381552817,1.548907842
-3.381533833,1.546785652
-3.381500589,1.543462837
-3.38148636,1.542387502
-3.38145312,1.540315495
-3.381438892,1.539657112
-3.38139143,1.538387573
-3.38137006,1.538062056
-3.381343972,1.537866487
-3.381317885,1.537926648
-3.381285359,1.53725262
-3.38126763,1.537008815
-3.381260615,1.536678753
-3.381219261,1.535023254
-3.381217412,1.534899264
-3.381203831,1.534015947
-3.38117297,1.53132092
-3.381130987,1.526058175
-3.38108904,1.518825191
-3.381052006,1.510751867
-3.381049519,1.510114993
-3.381019913,1.502341277
-3.381014974,1.501001622
-3.380990309,1.493504364
-3.380945923,1.478360496
-3.380927793,1.471445184
-3.38090154,1.461077399
-3.380885005,1.454069158
-3.380841617,1.434795125
-3.380799284,1.414825913
-3.380787912,1.409372082
-3.380762083,1.396458416
-3.380732114,1.3811688
-3.380725935,1.378054673
-3.38069495,1.362340269
-3.380670176,1.34925967
-3.380663967,1.346089403
-3.380630088,1.328582859
-3.380628624,1.32785383
-3.38060363,1.315297549
-3.380590005,1.308385003
-3.380578607,1.302861262
-3.380553617,1.290633703
-3.380551134,1.289384822
-3.380526877,1.277901228
-3.380512235,1.270888248
-3.380500171,1.265465831
-3.380473435,1.253362409
-3.38047334,1.253311976
-3.380447401,1.242204173
-3.380446732,1.241924605
-3.380421495,1.231612064
-3.380420031,1.231037579
-3.380395559,1.221563516
-3.3803933,1.220738926
-3.380366602,1.211068588
-3.380361256,1.209133875
-3.380339874,1.202020204
-3.380329183,1.198471758
-3.380306816,1.191664532
-3.380297144,1.188735243
-3.380271757,1.181768466
-3.380265076,1.179948421
-3.380241058,1.17408366
-3.380236732,1.173011583
-3.380233042,1.172118429
-3.380203332,1.165700971
-3.380201678,1.165379699
-3.380178299,1.160946982
-3.380166627,1.158977187
-3.380153269,1.156759948
-3.380131579,1.153610164
-3.38012824,1.15313418
-3.38009488,1.149173063
-3.38008887,1.148599663
-3.380068837,1.146745659
-3.380046165,1.145104501
-3.380040537,1.144714
-3.38001173,1.14328985
-3.38000251,1.143012144
-3.3799821,1.142452572
-3.379958066,1.142268516
-3.37994608,1.142211237
-3.379914039,1.14267645
-3.379910033,1.14274758
-3.379870016,1.144199868
-3.379865344,1.144386315
-3.379830002,1.146380536
-3.379823995,1.146744358
-3.379789992,1.149350244
-3.379763299,1.151499996
-3.379761964,1.151612828
-3.37973664,1.154185913
-3.379709951,1.157007342
-3.379696606,1.15848655
-3.379683295,1.160177063
-3.379656609,1.163711918
-3.379648603,1.164816352
-3.379638946,1.166322785
-3.379614264,1.170306228
-3.379600605,1.172599779
-3.379595778,1.173514022
-3.379577291,1.177125963
-3.379564618,1.179680251
-3.379558774,1.181000181
-3.379540289,1.185315685
-3.379528634,1.188122394
-3.379521775,1.189959643
-3.379503291,1.195076895
-3.379499639,1.196123934
-3.379484809,1.200814068
-3.379470646,1.205410551
-3.379466296,1.206976558
-3.379448324,1.213641865
-3.379443307,1.215538085
-3.379441656,1.216184303
-3.379431337,1.220639303
-3.379414318,1.22809039
-3.379412666,1.228836898
-3.379397331,1.236309121
-3.379393331,1.238295437
-3.379380346,1.245189269
-3.379374028,1.248604105
-3.379363361,1.254744758
-3.379354377,1.259987241
-3.379347362,1.264367623
-3.379346378,1.265007125
-3.379334758,1.272546519
-3.379329362,1.276260396
-3.379315141,1.286182019
-3.379312379,1.288207427
-3.379295492,1.300766625
-3.379295397,1.30084801
-3.379278415,1.314319979
-3.379275876,1.316344433
-3.379275432,1.316737844
-3.37926045,1.329517675
-3.379256261,1.333133139
-3.379251438,1.337508159
-3.379242042,1.346057475
-3.379236616,1.35100017
-3.379223604,1.363444415
-3.379217002,1.36973959
-3.379209163,1.377565348
-3.379205165,1.381561461
-3.379198786,1.388010939
-3.379186727,1.40058228
-3.379180571,1.407012929
-3.379166862,1.421681731
-3.379164991,1.423712776
-3.379162357,1.426566773
-3.379146015,1.444740016
-3.379144143,1.446838288
-3.379128976,1.464039565
-3.379127072,1.466183416
-3.3791252,1.468353018
-3.37910813,1.488241496
-3.379106258,1.490438833
-3.379091092,1.508510408
-3.379081606,1.519638332
-3.379077831,1.524101988
-3.379056035,1.550131745
-3.379055084,1.551249029
-3.379053212,1.553572431
-3.379030467,1.58093365
-3.379028596,1.583178646
-3.379024788,1.587815206
-3.379001124,1.616139901
-3.379000649,1.616711418
-3.378986914,1.633210934
-3.378969882,1.653153861
-3.378962301,1.661865649
-3.378956623,1.668537008
-3.37893087,1.697940898
-3.378922529,1.707169879
-3.378909272,1.721662815
-3.378886534,1.745777538
-3.378877085,1.755574105
-3.378849624,1.782924664
-3.378820294,1.81070828
-3.378808911,1.820706235
-3.378793787,1.833834831
-3.378784308,1.841728283
-3.378761608,1.859320585
-3.378746455,1.870755939
-3.378742682,1.873391281
-3.378711014,1.894319032
-3.378708605,1.895753037
-3.378678016,1.912943619
-3.378674529,1.914674845
-3.378649966,1.92620291
-3.378643025,1.929073841
-3.378640521,1.930094025
-3.378626861,1.93529198
-3.378613012,1.939831019
-3.378599162,1.944035583
-3.378585313,1.947439697
-3.378571465,1.950384602
-3.378562212,1.95186309
-3.378548365,1.953804515
-3.378543738,1.954230692
-3.378538542,1.954642585
-3.378524695,1.955451912
-3.378513099,1.955489685
-3.37850033,1.955248395
-3.378493423,1.955021822
-3.378486611,1.954452676
-3.378472766,1.952986128
-3.378467,1.95212695
-3.378461203,1.951182651
-3.378447961,1.94871623
-3.378435257,1.945711033
-3.378428319,1.943924571
-3.378416788,1.940747511
-3.378412164,1.939227958
-3.378393696,1.932681375
-3.378383306,1.928774476
-3.378377542,1.926337471
-3.378356067,1.916658608
-3.378351284,1.914300128
-3.378350524,1.91391421
-3.378324459,1.899845717
-3.378319581,1.896998559
-3.378314703,1.894044322
-3.378285442,1.875384663
-3.378283003,1.873755237
-3.378278126,1.870358472
-3.378248835,1.848890616
-3.378236644,1.83945598
-3.378185445,1.796437322
-3.378175694,1.787570855
-3.378170818,1.783070693
-3.37813362,1.748256446
-3.378128745,1.743636405
-3.378113803,1.728964595
-3.378108042,1.723222839
-3.378081832,1.697214596
-3.378078287,1.693737059
-3.378054991,1.670492792
-3.378051352,1.666891519
-3.378033976,1.649661567
-3.378031855,1.647595615
-3.378025747,1.641641024
-3.378011125,1.627294797
-3.378000143,1.616792984
-3.377988276,1.605377178
-3.377975776,1.593691522
-3.377969067,1.587442652
-3.377951409,1.571496826
-3.377945936,1.566544055
-3.377936189,1.558196809
-3.37793312,1.555608064
-3.377922773,1.546893116
-3.377914863,1.540603394
-3.377902681,1.530950698
-3.377899612,1.528559713
-3.377880756,1.514651811
-3.377876485,1.511540922
-3.377868543,1.506199525
-3.377864304,1.503393142
-3.377853326,1.496301334
-3.377847852,1.493045771
-3.377831402,1.483443193
-3.377830168,1.482746034
-3.377814952,1.474845258
-3.377807044,1.470833391
-3.37780521,1.469998995
-3.377796669,1.46629847
-3.377786736,1.462138871
-3.377778417,1.459079864
-3.377760514,1.452795756
-3.377758015,1.452049541
-3.377746755,1.448917079
-3.377737615,1.446582893
-3.377734294,1.445800401
-3.377718417,1.442883898
-3.377705103,1.440651025
-3.377701688,1.440254772
-3.377689543,1.439022781
-3.377684989,1.438668901
-3.377674427,1.438007846
-3.377668261,1.437903316
-3.377651532,1.43785944
-3.377643753,1.437946601
-3.377634836,1.438406423
-3.37762592,1.438964667
-3.377623675,1.439155908
-3.3776103,1.440472633
-3.377601383,1.441659511
-3.377579093,1.444975921
-3.37757688,1.445341072
-3.377559049,1.448824043
-3.377556804,1.449303072
-3.37753676,1.453874492
-3.377532841,1.454806031
-3.377518931,1.458503764
-3.377501102,1.463391335
-3.377492188,1.465936937
-3.377489406,1.466779226
-3.37747436,1.471681535
-3.377450939,1.479546807
-3.37742755,1.48758732
-3.3774242,1.488769754
-3.377416868,1.491466556
-3.377403057,1.496775446
-3.377374645,1.507900283
-3.377368515,1.510348796
-3.377350124,1.51781726
-3.377322285,1.529270635
-3.377320073,1.530199519
-3.377313943,1.53282558
-3.377293879,1.541338518
-3.377260484,1.555580912
-3.377260484,1.555581142
-3.37722706,1.570202165
-3.37721594,1.575099568
-3.37719367,1.584317992
-3.377176581,1.591474677
-3.377149132,1.602929143
-3.377128286,1.610917757
-3.377105293,1.619765268
-3.377085177,1.626814475
-3.377067334,1.633121952
-3.377062155,1.63488747
-3.377023852,1.646532006
-3.377022746,1.646830507
-3.376996002,1.653524563
-3.376990413,1.654937354
-3.376979269,1.657352
-3.376951422,1.662782539
-3.376942488,1.664274014
-3.376940278,1.664600236
-3.376911581,1.668121783
-3.376909056,1.668378899
-3.376885665,1.66997127
-3.376878437,1.670310018
-3.376855584,1.670577201
-3.376846683,1.67046162
-3.3768244,1.669388398
-3.376815468,1.66878763
-3.376815246,1.668770582
-3.376809913,1.668182496
-3.376784287,1.664862817
-3.3767799,1.664149675
-3.376756737,1.659818392
-3.376750614,1.658533982
-3.376736857,1.65515252
-3.376730167,1.653422054
-3.376708458,1.647258865
-3.376703441,1.645654231
-3.376675045,1.635805659
-3.376670059,1.633942749
-3.37666337,1.631355075
-3.376649994,1.625764674
-3.37661996,1.612329644
-3.376613272,1.609154867
-3.376604912,1.605017595
-3.376584882,1.594698902
-3.37657321,1.588346309
-3.376543151,1.571224026
-3.376506438,1.548754662
-3.376485718,1.535284206
-3.376455664,1.515465229
-3.37644365,1.507140856
-3.376414293,1.486917919
-3.376399599,1.476617601
-3.376386262,1.467469287
-3.376369552,1.455556778
-3.376365389,1.4525909
-3.376339537,1.434537544
-3.376337015,1.43278959
-3.376309494,1.413936771
-3.376308643,1.413365708
-3.376286955,1.39896176
-3.376280303,1.394534627
-3.376266118,1.385450203
-3.376265267,1.384907158
-3.376251084,1.375806003
-3.376243991,1.371428196
-3.376222748,1.358387896
-3.376221078,1.357376496
-3.376201474,1.346016481
-3.376191042,1.340036103
-3.3761802,1.334100904
-3.376161008,1.323744915
-3.376158929,1.322672482
-3.376137658,1.311966063
-3.376130977,1.308669635
-3.376116388,1.301829945
-3.376100979,1.294749549
-3.376095119,1.292210512
-3.37608595,1.28834493
-3.376073883,1.283334026
-3.376070953,1.282155443
-3.376059705,1.277884325
-3.376044268,1.272131535
-3.376040928,1.270915759
-3.376027602,1.266358014
-3.376010905,1.260784024
-3.376009267,1.26024104
-3.37599424,1.25568607
-3.375977576,1.2507417
-3.375975907,1.250260602
-3.375960913,1.246241153
-3.375959244,1.245808011
-3.375944219,1.242078514
-3.375942549,1.241676799
-3.375927557,1.238343004
-3.375910896,1.234745102
-3.375909227,1.234396444
-3.375894204,1.231512432
-3.375877543,1.228404722
-3.375875875,1.228103926
-3.375860884,1.225678559
-3.375844194,1.223071096
-3.375827536,1.220543655
-3.375825867,1.220301228
-3.375802534,1.217654444
-3.375785877,1.215853864
-3.375775865,1.214818319
-3.375765034,1.21386938
-3.375744224,1.212140789
-3.375732544,1.21122085
-3.375723382,1.210625388
-3.375692154,1.208739482
-3.375681733,1.208144317
-3.375680883,1.208099161
-3.375652585,1.206916691
-3.375650476,1.206851043
-3.37563093,1.206306138
-3.375619253,1.206119506
-3.375580951,1.205625323
-3.375555963,1.205361808
-3.375542621,1.205354283
-3.375479342,1.205399509
-3.375452692,1.205630651
-3.375423403,1.20591298
-3.375362248,1.206353992
-3.375310004,1.206548621
-3.375303839,1.206548783
-3.375263521,1.206221841
-3.375258773,1.206173837
-3.375214496,1.205639307
-3.37520415,1.205479258
-3.375167551,1.20467772
-3.375124007,1.203597484
-3.375037498,1.201227744
-3.374991672,1.199965721
-3.374966058,1.199504316
-3.374923445,1.198840304
-3.37491823,1.198775952
-3.37488643,1.198763586
-3.374880869,1.198732092
-3.374864907,1.198693121
-3.374859566,1.198749928
-3.374838264,1.199029733
-3.374811623,1.1994768
-3.374804963,1.199690631
-3.374779988,1.200598928
-3.374758346,1.201468599
-3.37475668,1.201564309
-3.374726714,1.203419444
-3.374705075,1.204871774
-3.374696752,1.205589535
-3.37466679,1.208332608
-3.37465181,1.209784971
-3.37463683,1.211555686
-3.374606872,1.215251602
-3.374598551,1.21632164
-3.374576918,1.219552542
-3.374558613,1.222373347
-3.374546964,1.22440291
-3.374518676,1.229454348
-3.374515349,1.230128626
-3.374482072,1.237003651
-3.374475417,1.238401853
-3.374448767,1.244650058
-3.374442112,1.246230585
-3.374415495,1.253191043
-3.374408841,1.254948594
-3.374375573,1.264603243
-3.374364274,1.268224074
-3.374340331,1.275912454
-3.374306062,1.28797313
-3.3743044,1.288616365
-3.374274779,1.300000584
-3.374252502,1.309223145
-3.374246667,1.311641481
-3.374221724,1.322739227
-3.374196783,1.334422163
-3.374171844,1.346679609
-3.374149415,1.358350123
-3.374139441,1.36340819
-3.374120526,1.373758879
-3.374103872,1.382831275
-3.374075707,1.399038201
-3.374073198,1.40044309
-3.374037384,1.42157267
-3.374010948,1.437756792
-3.374008095,1.439478876
-3.373996744,1.446252266
-3.373984954,1.45362172
-3.373967207,1.464583997
-3.373942782,1.479993598
-3.373928579,1.488651227
-3.37391723,1.495821324
-3.373881021,1.518227435
-3.373877447,1.520349503
-3.3738377,1.544351434
-3.373797956,1.567457539
-3.373758215,1.589287071
-3.373735495,1.601469177
-3.373731233,1.603707475
-3.373685326,1.625842481
-3.373668437,1.63383093
-3.3736497,1.64177376
-3.373624072,1.652374299
-3.37361248,1.656581294
-3.373579711,1.668455752
-3.373563923,1.673269711
-3.373535355,1.68180267
-3.373495419,1.691372902
-3.373483674,1.693519423
-3.373455518,1.698579015
-3.373415622,1.703449476
-3.373386125,1.705358996
-3.373375697,1.706001177
-3.373340503,1.706321276
-3.373320904,1.705468692
-3.373305627,1.704719765
-3.373297988,1.704323574
-3.373254694,1.699684083
-3.373249247,1.698882059
-3.373239199,1.697333221
-3.37323081,1.696014157
-3.373183014,1.686603464
-3.37317469,1.684569506
-3.37317134,1.683739663
-3.373131032,1.673341494
-3.37310121,1.664351785
-3.373067634,1.65370538
-3.373023392,1.638254814
-3.373013912,1.63481915
-3.373000773,1.630039796
-3.372948718,1.610264189
-3.37290721,1.594012979
-3.372905333,1.593308346
-3.372896545,1.589927942
-3.372862172,1.576682938
-3.372844689,1.570279037
-3.372818264,1.56055826
-3.372807663,1.556984712
-3.372790402,1.551211327
-3.372767013,1.543184884
-3.372758038,1.540411495
-3.37272746,1.531060695
-3.372709483,1.526160236
-3.372682534,1.518879764
-3.372637582,1.508332309
-3.372633112,1.507433578
-3.372592665,1.499314226
-3.372547753,1.491632287
-3.372532034,1.489390138
-3.372491596,1.48357496
-3.372489347,1.483230444
-3.372439947,1.476878735
-3.37240964,1.472592849
-3.372393488,1.47047513
-3.372344067,1.4633593
-3.372335196,1.462001516
-3.372322795,1.460135551
-3.372193372,1.439315969
-3.372178165,1.436978291
-3.372151592,1.433194264
-3.3721288,1.4302658
-3.372124991,1.429864068
-3.372099671,1.427576302
-3.372097142,1.42739507
-3.372080689,1.426352398
-3.372074352,1.426154473
-3.372049034,1.425935301
-3.372043977,1.426012805
-3.372027527,1.42677992
-3.372021191,1.42721498
-3.372018662,1.427424856
-3.372009797,1.428448572
-3.371992099,1.430869078
-3.371990196,1.431170991
-3.371974371,1.43422828
-3.371968035,1.435612176
-3.371952867,1.439463878
-3.371945252,1.441589966
-3.371942724,1.442342106
-3.37193386,1.445331882
-3.371917415,1.451268257
-3.371914887,1.452285863
-3.371895913,1.460351415
-3.371894665,1.460917408
-3.371892106,1.46209414
-3.371876941,1.4697695
-3.3718668,1.475123429
-3.371851011,1.484085387
-3.371844053,1.48820777
-3.37184087,1.490133975
-3.371824427,1.500774905
-3.371814319,1.50751371
-3.371797877,1.518989009
-3.371790919,1.523946885
-3.371787738,1.52624049
-3.371771297,1.538670434
-3.371761189,1.546381303
-3.371751051,1.554355568
-3.371744749,1.559359237
-3.371734393,1.567645248
-3.371711809,1.585980455
-3.37170738,1.589552727
-3.371704885,1.591628579
-3.371680368,1.611908231
-3.371659877,1.628757495
-3.371639886,1.644873385
-3.371603243,1.673858913
-3.371601403,1.675244179
-3.371572714,1.696443658
-3.371564326,1.702464469
-3.371531992,1.724259333
-3.371505148,1.740949696
-3.371503339,1.742020107
-3.371470573,1.759946165
-3.371463309,1.76358101
-3.371441456,1.773731453
-3.37143781,1.775364705
-3.371425092,1.780601218
-3.371410503,1.786040848
-3.371386846,1.793971096
-3.371382763,1.795180275
-3.371379583,1.796005222
-3.371352561,1.802600246
-3.371350473,1.803064031
-3.37134957,1.803231019
-3.371327504,1.806883138
-3.371324543,1.807330841
-3.37131454,1.80849895
-3.371292259,1.810300158
-3.371284967,1.810658785
-3.371284967,1.810658785
-3.371270414,1.810706078
-3.371252217,1.810292515
-3.371248571,1.810091793
-3.371244957,1.809840104
-3.371223177,1.807680939
-3.371212304,1.806380701
-3.371212054,1.806346697
-3.371198626,1.804065623
-3.371185198,1.801633592
-3.371183859,1.801381171
-3.371177129,1.799947896
-3.371158313,1.795302891
-3.371147565,1.792497252
-3.371136849,1.789456272
-3.371120714,1.784376674
-3.371104609,1.778993334
-3.371092524,1.774752239
-3.371083117,1.771177838
-3.371058948,1.761561201
-3.371024035,1.746940992
-3.371013291,1.742219375
-3.370978383,1.726196108
-3.37093809,1.707409645
-3.370916606,1.697359193
-3.370911251,1.694904303
-3.370884382,1.682817901
-3.370857547,1.670848603
-3.370840114,1.663217431
-3.370830713,1.659288529
-3.370825327,1.657128405
-3.370806557,1.649666909
-3.370782403,1.640338265
-3.370771665,1.636330529
-3.370758219,1.631565405
-3.370744805,1.627001993
-3.370734068,1.623440751
-3.370709918,1.615771576
-3.370696505,1.61169229
-3.370685769,1.608520749
-3.370680416,1.607017431
-3.370661622,1.601762474
-3.370637475,1.595300624
-3.370632093,1.593925637
-3.370616349,1.590054288
-3.370595223,1.585064619
-3.370579792,1.581554178
-3.370574099,1.580127787
-3.370567721,1.578591584
-3.370552975,1.57517976
-3.370524791,1.568883254
-3.37049664,1.562155403
-3.370488304,1.560215486
-3.370481865,1.558546772
-3.370472503,1.556178227
-3.370442987,1.548851527
-3.370438975,1.547870006
-3.370405449,1.538561532
-3.370392046,1.534864171
-3.370359862,1.524882766
-3.370345092,1.520303804
-3.370303148,1.505798818
-3.370295841,1.503249234
-3.370235902,1.480081773
-3.370227509,1.476754802
-3.370213396,1.470903754
-3.370179639,1.456223315
-3.370123353,1.430766698
-3.370111357,1.42518366
-3.370102376,1.420842142
-3.370078355,1.409541152
-3.370057348,1.399513037
-3.37003336,1.388462774
-3.370012355,1.378677322
-3.370003345,1.374714389
-3.369991352,1.369441576
-3.369982374,1.365340112
-3.369973364,1.361496333
-3.369952363,1.352530837
-3.369945249,1.349729464
-3.369920491,1.340041621
-3.369917136,1.338844595
-3.369898373,1.332266061
-3.369895205,1.331159328
-3.369874767,1.324848953
-3.369869891,1.323372056
-3.369869891,1.323371809
-3.369851161,1.31842461
-3.369844577,1.316740797
-3.369827527,1.313160221
-3.369819296,1.311501494
-3.369803923,1.309050445
-3.369802432,1.30882681
-3.369781502,1.306530018
-3.369780322,1.306454151
-3.369761441,1.305433555
-3.369760572,1.305394732
-3.369750107,1.305304304
-3.369739457,1.305596247
-3.369729179,1.305994981
-3.369717473,1.307019079
-3.369708252,1.307931932
-3.369695491,1.309820151
-3.369687326,1.311120261
-3.369673509,1.313993
-3.369666742,1.315473581
-3.369666401,1.315551017
-3.36965153,1.319713771
-3.369645476,1.321464331
-3.369629551,1.326859096
-3.36962179,1.329542546
-3.369607542,1.335124861
-3.369601986,1.337361369
-3.36958215,1.346045279
-3.369580226,1.346963824
-3.369576377,1.348832473
-3.3695639,1.355038428
-3.369558903,1.357540794
-3.369535656,1.37003275
-3.369531218,1.372532382
-3.369520169,1.378812917
-3.369507196,1.386546388
-3.369498538,1.391764417
-3.369489166,1.397430508
-3.369465891,1.412159495
-3.369458196,1.416973289
-3.36943514,1.431904767
-3.369419781,1.441807284
-3.369389034,1.461836182
-3.369377493,1.469106151
-3.369331392,1.497563877
-3.369319883,1.504309783
-3.369298728,1.516642857
-3.369296804,1.517699585
